set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,sim,replicate,n,d,corr,prop_NA,center_X,true_beta,pred_beta,pred_intercept,true_intercept,angular_error,mse_error,angular_error_with_intercept,mse_error_with_intercept
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP,500,"[[1.64107008057276, -0.654423823448805, -0.170311237328257, -0.744389515258106, 0.0955267745605098], [0.239021011346088]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP_500,54.6817228794098,0.080080509185791,2025-06-09 20:57:54.050173,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.64107008057276, -0.654423823448805, -0.170311237328257, -0.744389515258106, 0.0955267745605098]",0.23902101134608802,0.0,0.40408988992495776,0.1661690261247113,0.42151869057518143,0.14799602908141055
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP,1000,"[[1.48016821434386, -0.622858752830551, -0.304824677506945, -0.882775293507867, 0.39909308537909], [0.190696680309717]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP_1000,59.49313187599179,0.0950193405151367,2025-06-09 21:07:12.229276,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.48016821434386, -0.622858752830551, -0.304824677506945, -0.882775293507867, 0.39909308537909]",0.19069668030971698,0.0,0.20491762603005176,0.06488339642084932,0.22771937009945903,0.060130367664232166
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP,5000,"[[1.58115557505665, -0.59321452048267, -0.481269879409957, -0.937658854429937, 0.633875559992915], [0.0822111136934962]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP_5000,96.4519369602203,0.0855147838592529,2025-06-09 21:17:47.262057,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.58115557505665, -0.59321452048267, -0.481269879409957, -0.937658854429937, 0.633875559992915]",0.0822111136934962,0.0,0.0922093126747463,0.015264955351112386,0.10022524605774673,0.01384724066171448
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP,10000,"[[1.64599292602754, -0.570268619500895, -0.531673017374998, -0.989111192795853, 0.658483362444517], [0.103536312763508]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP_10000,145.912441492081,0.0996577739715576,2025-06-09 21:34:39.508643,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.64599292602754, -0.570268619500895, -0.531673017374998, -0.989111192795853, 0.658483362444517]",0.10353631276350801,0.0,0.09127415578651092,0.010410366669863494,0.10289811184490698,0.01046193356833007
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP,50000,"[[1.63994096805782, -0.568811412095187, -0.60473292007898, -0.989771592491929, 0.801955535765704], [0.105263364986343]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP_50000,582.875233411789,0.202578783035278,2025-06-09 18:56:56.170667,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.63994096805782, -0.568811412095187, -0.60473292007898, -0.989771592491929, 0.801955535765704]",0.105263364986343,0.0,0.057966157396458017,0.0037794044496993447,0.07463088846157923,0.004996233042790797
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP,100,"[[1.00977648186945, -0.759460483135783, -0.106784620460474, -0.513313159217524, 0.221913755044421], [0.000991440193174433]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP_100,28.542979001998898,0.0771639347076416,2025-06-09 20:23:33.031224,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.00977648186945, -0.759460483135783, -0.106784620460474, -0.513313159217524, 0.221913755044421]",0.000991440193174433,0.0,0.4035924541738976,0.26087542280361936,0.40359305342682644,0.2173963494952922
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP,500,"[[0.879881531524163, -0.361234915239569, -0.0130404640601169, -0.470461905037651, 0.0913178062135833], [0.107418691279424]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP_500,31.940179109573396,0.0797555446624756,2025-06-09 20:28:23.658818,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.879881531524163, -0.361234915239569, -0.0130404640601169, -0.470461905037651, 0.0913178062135833]",0.10741869127942402,0.0,0.39413264051484376,0.36891540997287703,0.406095743716136,0.30935263751676156
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP,1000,"[[0.798489625818105, -0.35592254440994, -0.0921083682027964, -0.549281669508766, 0.201884798186968], [0.0529790878851043]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP_1000,35.671277999877894,0.0900213718414307,2025-06-09 20:33:51.923836,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.798489625818105, -0.35592254440994, -0.0921083682027964, -0.549281669508766, 0.201884798186968]",0.0529790878851043,0.0,0.25659032934669573,0.33043010077205537,0.2613346322670542,0.2758262146022357
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP,5000,"[[0.785476253941453, -0.317229139926, -0.135694014924577, -0.518438825175132, 0.291674984918267], [-0.0143506619585801]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP_5000,64.6931529045105,0.0984272956848145,2025-06-09 20:40:20.761401,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.785476253941453, -0.317229139926, -0.135694014924577, -0.518438825175132, 0.291674984918267]",-0.0143506619585801,0.0,0.15483020064461303,0.31623178076552694,0.15543427607156332,0.26356080755438066
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP,10000,"[[0.804095183380337, -0.299787720027132, -0.15739270032231, -0.537327484851124, 0.287797911799639], [0.0084221710006011]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP_10000,103.746342897415,0.111369848251343,2025-06-09 20:51:50.522568,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.804095183380337, -0.299787720027132, -0.15739270032231, -0.537327484851124, 0.287797911799639]",0.0084221710006011,0.0,0.14898019273375387,0.3056312663341887,0.14918864133159657,0.25470454410588445
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP,50000,"[[0.78486384972075, -0.292998878581169, -0.172251428693335, -0.492842554687243, 0.30399160174652], [0.0181764621332007]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP_50000,476.850485801697,0.258271455764771,2025-06-09 21:15:13.474621,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.78486384972075, -0.292998878581169, -0.172251428693335, -0.492842554687243, 0.30399160174652]",0.0181764621332007,0.0,0.11845944595399537,0.31694981069823414,0.11975313240314711,0.2641799062111417
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP,100,"[[1.71628502734951, -1.19595500272352, -0.143799587105354, -0.744717558854678, 0.297899902915398], [0.163979898015948]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP_100,48.5620379447937,0.0838818550109863,2025-06-09 22:25:31.254601,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.71628502734951, -1.19595500272352, -0.143799587105354, -0.744717558854678, 0.297899902915398]",0.163979898015948,0.0,0.42878395721627194,0.1854593274449098,0.43455957715303967,0.1590310073629783
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP,500,"[[1.55947600899891, -0.534300485414007, -0.142411021847033, -0.783294824903062, 0.0786352867605196], [0.216735429897019]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP_500,50.930684566497796,0.0817275047302246,2025-06-09 22:33:30.504732,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.55947600899891, -0.534300485414007, -0.142411021847033, -0.783294824903062, 0.0786352867605196]",0.21673542989701897,0.0,0.40112203788473205,0.1723880839980573,0.41714334639082834,0.1514857777604887
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP,1000,"[[1.28260891849221, -0.498784952713922, -0.192612875565847, -0.915271234945651, 0.395153068374617], [0.15344346361492]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP_1000,54.849889278411894,0.0864996910095215,2025-06-09 22:42:05.150766,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.28260891849221, -0.498784952713922, -0.192612875565847, -0.915271234945651, 0.395153068374617]",0.15344346361492,0.0,0.20621307866545321,0.09763078436194475,0.22453729583362905,0.08528313638931116
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP,5000,"[[1.30863592696845, -0.433373420768761, -0.290492655289121, -0.875589840647585, 0.497167069257273], [0.0497441936386485]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP_5000,102.41980051994301,0.115563631057739,2025-06-09 18:53:59.902679,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.30863592696845, -0.433373420768761, -0.290492655289121, -0.875589840647585, 0.497167069257273]",0.0497441936386485,0.0,0.12684670254723773,0.07250875642590507,0.1300401026752506,0.06083637782171412
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP,10000,"[[1.36226325971864, -0.433651189431816, -0.334042618575763, -0.9435783401716, 0.535548827371205], [0.0822629265153626]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP_10000,142.992036342621,0.136229515075684,2025-06-09 19:11:12.629131,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.36226325971864, -0.433651189431816, -0.334042618575763, -0.9435783401716, 0.535548827371205]",0.0822629265153626,0.0,0.11855106216493494,0.05272865814696659,0.12677827944623848,0.04506841330228415
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP,50000,"[[1.24228462060244, -0.3941678988152, -0.345226101067944, -0.833000907703507, 0.547231951639174], [0.063179046607608]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP_50000,546.521745443344,0.26359224319458,2025-06-09 19:41:52.683038,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.24228462060244, -0.3941678988152, -0.345226101067944, -0.833000907703507, 0.547231951639174]",0.06317904660760801,0.0,0.07811215653470903,0.07712090889939667,0.08670168418710218,0.06493268940453828
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP.M,100,"[[1.11806781954431, -0.49184938806021, -0.170308191363354, -0.759866823050884, 0.327457473079799, 0.785708731925561, -0.426282864948123, 0.911389460557086, 0.331629989075118, 0.730930345646124], [-0.701756861540495]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP.M_100,27.8499128818512,0.150170564651489,2025-06-09 21:04:15.674776,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.11806781954431, -0.49184938806021, -0.170308191363354, -0.759866823050884, 0.327457473079799]",-0.701756861540495,0.0,0.21556224913188088,0.15723681501273012,0.48811362682999965,0.21310779463046936
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP.M,500,"[[1.03333516486511, -0.300257625432203, -0.0871381173292218, -0.65608332858482, 0.149160029522029, 0.40383933432758, 0.143567643868395, 0.458829448184589, 0.108601454115481, 0.478829674046192], [-0.389175297547079]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP.M_500,31.304997920990004,0.14441895484924305,2025-06-09 21:09:00.1767,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.03333516486511, -0.300257625432203, -0.0871381173292218, -0.65608332858482, 0.149160029522029]",-0.38917529754707897,0.0,0.3309767480263369,0.26552783601522983,0.44094074879187733,0.24651609871616778
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP.M,1000,"[[0.763443206508254, -0.2904780449231, -0.159148286345027, -0.591947329528328, 0.263184731534357, 0.341307568203977, 0.391674207414865, 0.568334984404944, 0.139597204901591, 0.525536896771508], [-0.558310835328517]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP.M_1000,35.0642576217651,0.156059980392456,2025-06-09 21:14:18.86675,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.763443206508254, -0.2904780449231, -0.159148286345027, -0.591947329528328, 0.263184731534357]",-0.5583108353285171,0.0,0.1787020448298603,0.3149209047609035,0.5161628937899275,0.3143859187749573
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP.M,5000,"[[0.736565082656685, -0.235552705083258, -0.275079116706711, -0.529016533043648, 0.386619808885422, 0.510573502975944, 0.532898307264601, 0.551063078124732, -0.0118246196880691, 0.416460474312529], [-0.648669896314953]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP.M_5000,65.6773254871368,0.167765617370605,2025-06-09 21:20:40.615635,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.736565082656685, -0.235552705083258, -0.275079116706711, -0.529016533043648, 0.386619808885422]",-0.648669896314953,0.0,0.06487448869566191,0.30377211600240067,0.5566833203167595,0.3232722023995425
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP.M,10000,"[[0.760866329251788, -0.240289089216749, -0.273040676732399, -0.556922607850342, 0.383903736906408, 0.447569867548329, 0.491391722591736, 0.499279460467993, -0.0918918835596159, 0.503020402047794], [-0.573043526868079]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP.M_10000,106.30545759201,0.17327356338501002,2025-06-09 21:32:20.537435,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.760866329251788, -0.240289089216749, -0.273040676732399, -0.556922607850342, 0.383903736906408]",-0.573043526868079,0.0,0.07224974738702536,0.2893650714436573,0.49230587917910895,0.2958673734839489
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.IMP.M,50000,"[[0.744020608433012, -0.249106059954092, -0.278279357816394, -0.527056392479467, 0.410955324590409, 0.35933326450437, 0.499646245899598, 0.522558388384771, -0.125267307483951, 0.427824511555721], [-0.516802054465635]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.IMP.M_50000,480.70274972915604,0.263666868209839,2025-06-09 21:56:32.076229,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.744020608433012, -0.249106059954092, -0.278279357816394, -0.527056392479467, 0.410955324590409]",-0.5168020544656351,0.0,0.05356987447211609,0.29469604206593325,0.4537900989923516,0.2900940956382612
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,100,"[[2.3135382735469, -1.46735322838946, -0.30523814113058, -0.993396667660272, 0.456476586563027, 0.379256437676635, -0.870847640294382, 0.558317005487305, 0.520557564242374, 0.970647397944244], [-0.149964651865051]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_100,50.6206564903259,0.162874221801758,2025-06-09 19:28:25.195149,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[2.3135382735469, -1.46735322838946, -0.30523814113058, -0.993396667660272, 0.456476586563027]",-0.149964651865051,0.0,0.37889018385253076,0.2860576951141165,0.38208299292268694,0.24212964539659806
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,500,"[[1.69106199851232, -0.601396301475533, -0.183599571908458, -0.844962455980786, 0.105739788004329, 0.310265053404814, -0.125465665916594, 0.15922097712172, -0.1316102004306, 0.381978153344758], [0.0433781766521112]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_500,55.5768165588379,0.16658973693847698,2025-06-09 19:37:00.133876,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.69106199851232, -0.601396301475533, -0.183599571908458, -0.844962455980786, 0.105739788004329]",0.0433781766521112,0.0,0.38688594608137084,0.15047409372217763,0.3874655098435294,0.12570868913675828
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,1000,"[[1.41297642010775, -0.602683051704117, -0.327505366581555, -0.87591008748646, 0.445134446831323, 0.323629388918086, 0.144232748466427, 0.356590780380319, 0.0389817520501278, 0.474490936676655], [-0.184330731316669]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_1000,61.430439949035595,0.17856359481811498,2025-06-09 19:46:29.633133,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.41297642010775, -0.602683051704117, -0.327505366581555, -0.87591008748646, 0.445134446831323]",-0.184330731316669,0.0,0.1681556742113328,0.06009755314865992,0.1949816489722359,0.0557442640418396
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,5000,"[[1.54115070060025, -0.547401881862748, -0.492604420799373, -0.960977417943767, 0.635609150678444, 0.454290387124273, 0.315506978893528, 0.259165368890124, -0.166795007902188, 0.367649608374954], [-0.268853953348822]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_5000,97.71173596382141,0.17079710960388195,2025-06-09 19:57:17.46746,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.54115070060025, -0.547401881862748, -0.492604420799373, -0.960977417943767, 0.635609150678444]",-0.268853953348822,0.0,0.08001878692748102,0.015535452397474819,0.15232908697522363,0.024993285036444112
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,10000,"[[1.59758413323679, -0.528347147006014, -0.556928955282035, -1.00135456320231, 0.677368207677663, 0.364415120400303, 0.268850401845306, 0.242030074167462, -0.226392942668483, 0.469590375122344], [-0.223625611468863]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_10000,145.5725274086,0.196701765060425,2025-06-09 20:14:28.877774,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.59758413323679, -0.528347147006014, -0.556928955282035, -1.00135456320231, 0.677368207677663]",-0.223625611468863,0.0,0.0800075092765425,0.009797528549009185,0.131011900956671,0.01649934280831147
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,50000,"[[1.59272937264751, -0.53389969846336, -0.618759241612929, -0.981703203040929, 0.79437081018458, 0.305338691807229, 0.305563677456814, 0.257854280054637, -0.251818711074723, 0.366782180957732], [-0.1776503915568]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_50000,586.279637813568,0.27926039695739696,2025-06-09 20:46:17.013808,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.59272937264751, -0.53389969846336, -0.618759241612929, -0.981703203040929, 0.79437081018458]",-0.17765039155679996,0.0,0.06476819819384011,0.005728587585299272,0.10359893397620008,0.010033766591130117
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP.M,100,"[[1.2202582450072, -0.722897975098334, -0.0273498781176876, -0.811458123047051, 0.258486468586144, 0.608346943122547, -0.621739129420954, 0.65792397845879, 0.356408736977956, 0.804336001593967], [-0.362300968020558]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP.M_100,27.713452816009497,0.14774227142333998,2025-06-09 22:11:55.379609,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[1.2202582450072, -0.722897975098334, -0.0273498781176876, -0.811458123047051, 0.258486468586144]",-0.362300968020558,0.0,0.35640099288560595,0.1726404855079874,0.4141256585358443,0.1657440698280951
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP.M,500,"[[0.855565217758566, -0.348654605511701, 0.0152314967683666, -0.543433072174872, 0.0906700171189368, 0.436238680593665, 0.0896252619462899, 0.333645578419622, 0.0460227678098622, 0.386770025827046], [-0.225446394427539]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP.M_500,31.5928745269775,0.156430959701538,2025-06-09 22:16:40.70751,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.855565217758566, -0.348654605511701, 0.0152314967683666, -0.543433072174872, 0.0906700171189368]",-0.22544639442753897,0.0,0.40129056101448063,0.3672317640902535,0.4487594964170318,0.3144974828686075
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP.M,1000,"[[0.764184179512364, -0.304673431772443, -0.137708115962837, -0.533799701622954, 0.193489682506893, 0.397384594285566, 0.221603168458278, 0.345022591962023, 0.132267282981423, 0.472207345170694], [-0.388858425935402]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP.M_1000,35.0988988876343,0.15446949005127,2025-06-09 22:22:01.73037,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.764184179512364, -0.304673431772443, -0.137708115962837, -0.533799701622954, 0.193489682506893]",-0.38885842593540204,0.0,0.22614306955575267,0.34576318242954407,0.4290801772907813,0.31333779792811317
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP.M,5000,"[[0.756783021211638, -0.237040485475953, -0.202589687549335, -0.505057479798706, 0.292579366759116, 0.589372783934844, 0.354334133289777, 0.271609755383275, -0.0576747699021496, 0.345884817127361], [-0.473487647288293]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP.M_5000,79.2405316829681,0.216151237487793,2025-06-09 18:45:50.688509,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.756783021211638, -0.237040485475953, -0.202589687549335, -0.505057479798706, 0.292579366759116]",-0.47348764728829296,0.0,0.11163830726280104,0.32994707949955476,0.453207869327753,0.3123209916053961
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP.M,10000,"[[0.763276519159546, -0.226201625468366, -0.216387854834404, -0.526324280239623, 0.298935573774732, 0.570444227076381, 0.330496709366409, 0.277242409541233, -0.151106361106054, 0.436816777590501], [-0.432833455688071]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP.M_10000,106.309644460678,0.19443130493164104,2025-06-09 18:58:54.455411,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.763276519159546, -0.226201625468366, -0.216387854834404, -0.526324280239623, 0.298935573774732]",-0.432833455688071,0.0,0.11551492575779015,0.32140237250046616,0.41566013863616047,0.299059443810868
SimD_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP.M,50000,"[[0.756150509280393, -0.229943411798129, -0.220838590303876, -0.497424458991251, 0.312645218922396, 0.470329845516997, 0.321814060069222, 0.263506141501901, -0.169575611230057, 0.347808631942425], [-0.359058680200271]]",SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP.M_50000,478.27344918251,0.30589199066162104,2025-06-09 19:22:49.014958,SimD,1.0,115000.0,5.0,MIXTURE,25.0,[0. 0. 0. 0. 0.],[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],"[0.756150509280393, -0.229943411798129, -0.220838590303876, -0.497424458991251, 0.312645218922396]",-0.359058680200271,0.0,0.09237641726846389,0.32615889996646735,0.3535933051536586,0.2932862726099162
