set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,sim,replicate,n,d,corr,prop_NA,true_beta,true_intercept,center_X,pred_beta,pred_intercept,angular_error,mse_error,angular_error_with_intercept,mse_error_with_intercept
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,5000,"[[1.78764428889217, -0.568183205589628, -0.510071936242423, -1.0201507260607, 0.805564976200703, NA, NA, -0.175427864566482, -0.126237872307676, 0.0260335237086068], [0.126974683810215]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_5000,88.00943326950069,0.991482734680176,2025-06-12 09:58:45.401423,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.78764428889217, -0.568183205589628, -0.510071936242423, -1.0201507260607, 0.805564976200703]",0.12697468381021498,0.07712588828567402,0.007052728142380541,0.09426102814580896,0.008564368506767795
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,10000,"[[1.72265643213754, -0.594262383436281, -0.511315354182505, -1.05213126161224, 0.821788222787642, NA, NA, -0.108467524764976, -0.0597551120171077, -0.000449500530237963], [0.0887379266598248]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_10000,130.568460226059,1.5786430835723897,2025-06-12 10:14:23.010823,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.72265643213754, -0.594262383436281, -0.511315354182505, -1.05213126161224, 0.821788222787642]",0.0887379266598248,0.04603419162560068,0.0025184188280676445,0.05987123367143543,0.003411085628037111
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.IMP.M,50000,"[[1.60903419225527, -0.62364715382161, -0.562948342685481, -1.0409167767299, 0.829504608776438, NA, NA, 0.00705284890579592, -0.00709306501543959, -0.0108252958985762], [-0.0245817705157085]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.IMP.M_50000,497.788829803467,1.26815319061279,2025-06-12 10:41:17.633323,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.60903419225527, -0.62364715382161, -0.562948342685481, -1.0409167767299, 0.829504608776438]",-0.0245817705157085,0.024720846583668694,0.0007803161270281725,0.027025075933778214,0.0007509740128046364
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP.M,100,"[[1.23438930542822, -0.0534085132721684, -0.0721245052695429, -0.721646502876205, 0.451540485674316, NA, NA, 1.38564118928899, -1.54497369851093, 0.678569205930754], [-0.10254554696565]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP.M_100,23.335316419601398,1.1387610435485802,2025-06-12 09:31:54.267307,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.23438930542822, -0.0534085132721684, -0.0721245052695429, -0.721646502876205, 0.451540485674316]",-0.10254554696564998,0.3274199091557791,0.19330208616729316,0.3341891268245113,0.1628376700064917
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP.M,500,"[[1.64367847342677, -0.52950000720326, -0.137108135173643, -0.852314917769634, 0.397403693886155, NA, NA, 0.0354962092125413, -0.592984245815109, 0.0839219603236588], [0.178954102375761]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP.M_500,24.5926818847656,1.00172972679138,2025-06-12 09:36:22.755935,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.64367847342677, -0.52950000720326, -0.137108135173643, -0.852314917769634, 0.397403693886155]",0.178954102375761,0.27324177169846975,0.08555727528858163,0.2874953519619415,0.07663515786667043
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP.M,1000,"[[1.55960273252052, -0.457887796807304, -0.29869492972143, -0.73284414157756, 0.467804857804178, NA, NA, 0.0695216352188482, -0.236250494976558, -0.0307201586720356], [0.143832583025301]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP.M_1000,25.884264945983897,0.9707133769989008,2025-06-12 09:40:30.086457,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.55960273252052, -0.457887796807304, -0.29869492972143, -0.73284414157756, 0.467804857804178]",0.143832583025301,0.20902249634793268,0.07085987885277859,0.2225158404241837,0.06249786770060384
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP.M,5000,"[[1.66216486907465, -0.541705178347906, -0.423469052697713, -0.687867533369082, 0.477038792736839, NA, NA, -0.192169023773227, -0.120317532017503, 0.0271655725395265], [0.127820161089727]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP.M_5000,50.8116965293884,1.02491641044617,2025-06-12 09:45:22.075895,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.66216486907465, -0.541705178347906, -0.423469052697713, -0.687867533369082, 0.477038792736839]",0.127820161089727,0.22587442299023755,0.0632866691652901,0.23470782070021176,0.055461889901242394
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP.M,10000,"[[1.59789960110931, -0.572714289137196, -0.413044810033618, -0.705084643557725, 0.478840580650149, NA, NA, -0.125295397054898, -0.0597874035128377, -0.00524830555645497], [0.0957377865074283]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP.M_10000,84.62570333480829,1.0167562961578398,2025-06-12 09:54:18.753045,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.59789960110931, -0.572714289137196, -0.413044810033618, -0.705084643557725, 0.478840580650149]",0.0957377865074283,0.20648637224911945,0.060050116287364716,0.2121887166864414,0.051569384200360925
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.M.IMP.M,50000,"[[1.47488240702438, -0.587118813035499, -0.453606785254339, -0.674680340449329, 0.452047793481295, NA, NA, 0.00344247899405254, -0.00614237346270728, -0.0171073059511911], [-0.0183838970714078]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.M.IMP.M_50000,390.172305345535,1.61328482627869,2025-06-12 10:13:40.992161,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.47488240702438, -0.587118813035499, -0.453606785254339, -0.674680340449329, 0.452047793481295]",-0.0183838970714078,0.19906540400077746,0.07160120550762064,0.19931267040793202,0.05972399920160589
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP.M,100,"[[1.22370553001238, -0.0363183777646941, -0.124394854642666, -0.777692240478755, 0.633784784821839, NA, NA, 1.42525095234028, -1.53146695980811, 0.692975900284474], [-0.142666332289529]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP.M_100,57.026167154312105,2.04472064971924,2025-06-12 09:32:00.669627,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.22370553001238, -0.0363183777646941, -0.124394854642666, -0.777692240478755, 0.633784784821839]",-0.142666332289529,0.29766627834724346,0.15910285325027163,0.3104799028986643,0.1359779914367174
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP.M,500,"[[1.68638159480013, -0.535391222884808, -0.132493884995476, -1.04485431858385, 0.485567073315153, NA, NA, 0.055146678706279, -0.66864636586037, 0.0954586250962072], [0.184148595346336]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP.M_500,49.0747632980347,1.11832714080811,2025-06-12 09:41:03.290081,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.68638159480013, -0.535391222884808, -0.132493884995476, -1.04485431858385, 0.485567073315153]",0.18414859534633604,0.24364166628329903,0.062262074306525216,0.2583606118272338,0.057536846116775786
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP.M,1000,"[[1.5899830537272, -0.491564703854699, -0.338037604280905, -0.962654768678546, 0.626927638816371, NA, NA, 0.0905333122306191, -0.175693627745727, -0.0190605396143445], [0.117554667154641]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP.M_1000,54.3570702075958,1.1060566902160602,2025-06-12 09:49:34.539638,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.5899830537272, -0.491564703854699, -0.338037604280905, -0.962654768678546, 0.626927638816371]",0.11755466715464098,0.12134610041394128,0.02416393193502995,0.1341228573211783,0.022439793240831365
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP.M,5000,"[[1.72186656225513, -0.557877826027293, -0.534897783042128, -0.917973478750756, 0.677264872332417, NA, NA, -0.155570027609162, -0.112899699607739, 0.0482696525527417], [0.0941978205279517]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP.M_5000,89.5419950485229,1.1455819606781,2025-06-12 09:59:08.125222,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.72186656225513, -0.557877826027293, -0.534897783042128, -0.917973478750756, 0.677264872332417]",0.0941978205279517,0.11511594747298559,0.014375943458861954,0.12274302437544811,0.013458824447754328
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP.M,10000,"[[1.63278811454157, -0.595686554123208, -0.534052646610855, -0.896035322555126, 0.651497024387223, NA, NA, -0.0872771093822717, -0.042680199845181, 0.0231011250916744], [0.048352341920873]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP.M_10000,125.763253450394,1.1839809417724598,2025-06-12 10:14:31.645024,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.63278811454157, -0.595686554123208, -0.534052646610855, -0.896035322555126, 0.651497024387223]",0.048352341920873,0.10662779461940765,0.015485448851087777,0.1090095077408194,0.01329419887077865
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.RF.10.Y.M.IMP.M,50000,"[[1.50201532217644, -0.606678397895312, -0.579144746713684, -0.866138779709966, 0.609346628439529, NA, NA, 0.0483614588549769, 0.025026788497094, 0.0019809022828574], [-0.0742717054671612]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.RF.10.Y.M.IMP.M_50000,437.852799654007,1.02455735206604,2025-06-12 10:40:41.822857,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.50201532217644, -0.606678397895312, -0.579144746713684, -0.866138779709966, 0.609346628439529]",-0.0742717054671612,0.1134218047830392,0.025186898021874925,0.11920229208630587,0.02190846272372923
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.IMP.M,100,"[[1.24136880429009, -0.0139409919817221, -0.0710285461577498, -0.743200320446178, 0.450767425223858, NA, NA, 1.38318897115647, -1.54262553583347, 0.709431698278093], [-0.0992052284974639]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.IMP.M_100,17.5128121376038,11.809253931045498,2025-06-12 09:32:08.09064,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.24136880429009, -0.0139409919817221, -0.0710285461577498, -0.743200320446178, 0.450767425223858]",-0.0992052284974639,0.3477929142779754,0.1987415711740743,0.3536242351599783,0.16725825553860094
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.IMP.M,500,"[[1.62017855632424, -0.499128127031054, -0.154301888504394, -0.836514639555015, 0.411272268439667, NA, NA, 0.0968497521241012, -0.605605768668542, 0.0560844218290872], [0.17120668534349]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.IMP.M_500,15.6781587600708,10.1032621860504,2025-06-12 09:36:51.428045,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.62017855632424, -0.499128127031054, -0.154301888504394, -0.836514639555015, 0.411272268439667]",0.17120668534348998,0.2614430139651755,0.08292611543999213,0.2755296745987996,0.07399038438437756
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.IMP.M,1000,"[[1.58033724439487, -0.455127419058119, -0.287707772627132, -0.812899576499753, 0.53202661380486, NA, NA, 0.0796840455113638, -0.240848383437667, -0.0197422591756096], [0.151382395856563]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.IMP.M_1000,15.5833485126495,10.262865304946901,2025-06-12 09:41:06.772921,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.58033724439487, -0.455127419058119, -0.287707772627132, -0.812899576499753, 0.53202661380486]",0.15138239585656302,0.18030974558281482,0.0526142177606006,0.19637194312772993,0.047664619763046034
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.IMP.M,5000,"[[1.68980487391254, -0.533718011730658, -0.384592206174793, -0.76628934342786, 0.535324435042723, NA, NA, -0.204759521547216, -0.131918576141226, 0.0221660231459613], [0.142594480683863]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.IMP.M_5000,23.5149240493774,10.3599445819855,2025-06-12 09:45:34.792389,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.68980487391254, -0.533718011730658, -0.384592206174793, -0.76628934342786, 0.535324435042723]",0.14259448068386302,0.19551207934682469,0.04679942384863597,0.20744241853693277,0.0423883841941134
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.IMP.M,10000,"[[1.60284351703564, -0.561362493653264, -0.390647463586843, -0.755955822425261, 0.517439794126017, NA, NA, -0.119402127169027, -0.0597326232182641, -0.00228422642358991], [0.0970330710526513]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.IMP.M_10000,32.2057301998138,10.194091320037801,2025-06-12 09:51:08.799966,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.60284351703564, -0.561362493653264, -0.390647463586843, -0.755955822425261, 0.517439794126017]",0.0970330710526513,0.18158719158806969,0.04869870680761188,0.18807548209628555,0.04215149181932804
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.IMP.M,50000,"[[1.483144374722, -0.584113623284215, -0.433053096208843, -0.718301573976652, 0.486373659471425, NA, NA, 0.00262226499888829, -0.00923593808638577, -0.0146070993616942], [-0.0152395253029751]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.IMP.M_50000,112.866076946259,10.836498022079502,2025-06-12 09:59:44.068065,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.483144374722, -0.584113623284215, -0.433053096208843, -0.718301573976652, 0.486373659471425]",-0.0152395253029751,0.17425874885592244,0.05984097290990372,0.17444813009551172,0.04990618461349644
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.Y.IMP.M,100,"[[1.36743818857547, 0.0323492610688555, -0.031573122284949, -1.14377603184402, 0.841114543125104, NA, NA, 1.30784363270088, -1.42753294966037, 0.683934650516944], [-0.0773554294914365]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.Y.IMP.M_100,27.709372520446802,12.199421405792199,2025-06-12 09:32:15.030376,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.36743818857547, 0.0323492610688555, -0.031573122284949, -1.14377603184402, 0.841114543125104]",-0.0773554294914365,0.37938315643151965,0.14661749018456904,0.38130658562487374,0.12317855223244163
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.Y.IMP.M,500,"[[1.74861295909534, -0.596772555147979, -0.0520476874894558, -1.40262038763935, 0.790588246999633, NA, NA, 0.071612905446998, -0.528953925539171, 0.0512713366032977], [0.168519375095217]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.Y.IMP.M_500,21.1408219337463,10.5249605178833,2025-06-12 09:37:53.162042,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.74861295909534, -0.596772555147979, -0.0520476874894558, -1.40262038763935, 0.790588246999633]",0.16851937509521697,0.24247820679482268,0.07132586059459897,0.2518218838851082,0.0641713471259129
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.Y.IMP.M,1000,"[[1.72294132426494, -0.533348486990158, -0.306473765841423, -1.29911552416526, 0.959843235510376, NA, NA, 0.084619862284369, -0.190502751365072, -0.0139114868382532], [0.144679045108069]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.Y.IMP.M_1000,22.5121953487396,10.059925317764302,2025-06-12 09:43:11.648571,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.72294132426494, -0.533348486990158, -0.306473765841423, -1.29911552416526, 0.959843235510376]",0.144679045108069,0.13343855149325984,0.025015893718334008,0.14591534812041992,0.02433524911417546
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.Y.IMP.M,5000,"[[1.84626702228031, -0.585133462515182, -0.45446568168751, -1.16596116939351, 0.920594768911898, NA, NA, -0.201717104736211, -0.11863232130751, 0.0266666313928194], [0.143153813290372]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.Y.IMP.M_5000,33.7057926654816,9.97593069076538,2025-06-12 09:48:55.922872,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.84626702228031, -0.585133462515182, -0.45446568168751, -1.16596116939351, 0.920594768911898]",0.143153813290372,0.06695469056618701,0.013416764914421259,0.08828894555490599,0.014596139805280165
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.Y.IMP.M,10000,"[[1.75380568780043, -0.612759741357581, -0.468049183101895, -1.14679247265127, 0.894642739969407, NA, NA, -0.122172776769645, -0.0525562972716903, -0.0027173292099123], [0.0968511995711028]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.Y.IMP.M_10000,47.3611588478088,10.7303378582001,2025-06-12 09:56:18.029712,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.75380568780043, -0.612759741357581, -0.468049183101895, -1.14679247265127, 0.894642739969407]",0.0968511995711028,0.04397741122278951,0.005336071814724954,0.05960225144466833,0.006010085655331058
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.Y.IMP.M,50000,"[[1.61606632431202, -0.633753577351552, -0.520599010247669, -1.08841493456659, 0.85473143400716, NA, NA, -0.00181692356377791, -0.00455130681355421, -0.0135429487668795], [-0.0218420095705539]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.Y.IMP.M_50000,159.713352918625,11.8820202350616,2025-06-12 10:07:43.953031,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.61606632431202, -0.633753577351552, -0.520599010247669, -1.08841493456659, 0.85473143400716]",-0.0218420095705539,0.013589611532836134,0.00019246679706783125,0.01662585635956637,0.00023990122790322067
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.M.IMP.M,100,"[[1.26541664460036, -0.077404782366402, -0.0428739858893455, -0.823893980821827, 0.523353176682268, NA, NA, 1.26874611242348, -1.47982879700066, 0.702851065553416], [-0.0909310322538763]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.M.IMP.M_100,26.1313691139221,20.5756366252899,2025-06-12 09:32:23.206396,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.26541664460036, -0.077404782366402, -0.0428739858893455, -0.823893980821827, 0.523353176682268]",-0.0909310322538763,0.3195380336257768,0.16578296589202823,0.3243683398930901,0.13953054701448278
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.M.IMP.M,500,"[[1.62771182290642, -0.563748370140807, -0.159766165008, -0.839481665402581, 0.42315914967352, NA, NA, 0.0109260302710953, -0.571307694758279, 0.0752425804086479], [0.167513884455858]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.M.IMP.M_500,20.424258708953897,9.97784185409546,2025-06-12 09:38:18.845556,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.62771182290642, -0.563748370140807, -0.159766165008, -0.839481665402581, 0.42315914967352]",0.167513884455858,0.25592540842539097,0.07762773126703562,0.26933921000859523,0.06936659297011144
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.M.IMP.M,1000,"[[1.56279111082079, -0.499130911529316, -0.275639266655628, -0.821620423869956, 0.532939215746151, NA, NA, 0.0445061109234646, -0.198851308794282, -0.0319382092667276], [0.13457040007221]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.M.IMP.M_1000,21.707006216049198,10.510310411453199,2025-06-12 09:43:23.213239,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.56279111082079, -0.499130911529316, -0.275639266655628, -0.821620423869956, 0.532939215746151]",0.13457040007221,0.173939089017931,0.05079144916323157,0.1872156949126904,0.045344406398625414
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.M.IMP.M,5000,"[[1.68366907822819, -0.541923000677208, -0.37918721193895, -0.777656484197615, 0.54334394252042, NA, NA, -0.200972741393323, -0.126425183814538, 0.0184029946113387], [0.136154043798918]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.M.IMP.M_5000,31.0987615585327,10.4518110752106,2025-06-12 09:48:56.951753,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.68366907822819, -0.541923000677208, -0.37918721193895, -0.777656484197615, 0.54334394252042]",0.13615404379891802,0.1890458784912226,0.04430533550568752,0.2002886318863789,0.04001076686187255
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.M.IMP.M,10000,"[[1.60432504941369, -0.568192622576114, -0.393657129078115, -0.753963371275291, 0.518625306819337, NA, NA, -0.12376933769644, -0.0613474942306287, -0.00897286009601106], [0.0973822982005303]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.M.IMP.M_10000,41.9783704280853,10.5541596412659,2025-06-12 09:55:53.938377,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.60432504941369, -0.568192622576114, -0.393657129078115, -0.753963371275291, 0.518625306819337]",0.0973822982005303,0.18202653331488142,0.048483025607387084,0.18852369561582977,0.04198307333995874
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.M.IMP.M,50000,"[[1.47800387336443, -0.586934962923272, -0.432299811567201, -0.718561612587839, 0.485585404482744, NA, NA, 0.00941474791494046, -0.00205090798363017, -0.0173490778671502], [-0.0190262442583544]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.M.IMP.M_50000,137.432302713394,11.908333539962802,2025-06-12 10:06:12.877834,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.47800387336443, -0.586934962923272, -0.432299811567201, -0.718561612587839, 0.485585404482744]",-0.0190262442583544,0.17374468903790383,0.060218522684855724,0.17404177602408563,0.0502424352324762
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.Y.M.IMP.M,100,"[[1.34417802214236, -0.120765623038273, -0.0188741349424884, -1.16938877028181, 0.825258393413994, NA, NA, 1.21455464233388, -1.28687446125652, 0.743968003140067], [-0.105420097063102]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.Y.M.IMP.M_100,35.630749702453606,13.0702040195465,2025-06-12 09:32:32.198088,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.34417802214236, -0.120765623038273, -0.0188741349424884, -1.16938877028181, 0.825258393413994]",-0.105420097063102,0.33315983793805437,0.11797171147312165,0.337275282494956,0.10016199237173368
SimE_rep1_n115000_d5_corrMIXTURE_NA25,MICE.100.Y.M.IMP.M,500,"[[1.72629946734015, -0.693190937095227, -0.0604401641556842, -1.40527799088143, 0.795371271553404, NA, NA, 0.032187623501584, -0.488682181738338, 0.116556700019469], [0.135694293813709]]",SimE_rep1_n115000_d5_corrMIXTURE_NA25_MICE.100.Y.M.IMP.M_500,27.3655469417572,10.428751468658401,2025-06-12 09:39:28.024882,SimE,1.0,115000.0,5.0,MIXTURE,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],0.0,[0. 0. 0. 0. 0.],"[1.72629946734015, -0.693190937095227, -0.0604401641556842, -1.40527799088143, 0.795371271553404]",0.135694293813709,0.2380702857896754,0.0702267336166521,0.24422637668587843,0.06159110157614362
